"binary", "filename", "configuration", "rate", "time"
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1825.900384110242, 1.121638408
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 396.29665850180993, 5.167845744
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1393.008815242738, 1.4701988799999999
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 220.64555937136157, 9.281854599
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 4827.360096704845, 0.424248442
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4785.001014324422, 0.428004089
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4929.75555681902, 0.41543642
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 135.10024141853742, 15.159114288
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5624.14388508736, 0.364144311
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5315.149487177871, 0.385313716
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5894.115066284245, 0.347465222
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5802.206727673432, 0.352969154
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 2928.7992485387563, 0.699262676
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 605.7542041760498, 3.380909263
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2934.5999987811665, 0.697880461
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 620.7778766850519, 3.299086641
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 2122.509683639517, 0.96489548
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 339.2464981915483, 6.036908298
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1803.5196120257337, 1.135557377
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 331.60530699060774, 6.17601696
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1397.3037483593441, 1.465679887
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 196.77521826444845, 10.407814653
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 6001.52299195473, 0.341246714
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 5917.04127272946, 0.346118931
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 3774.7466529387784, 0.542552968
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 126.58962536129705, 16.178261008
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5284.911392434984, 0.387518323
